0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
0.62,0.62,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
